colloq_name,title,museum_id,classification,creation_date
Dürer,The Bag-Piper,AIC,Prints and Drawings,
Dürer,The Monstrous Sow of Landser,AIC,Prints and Drawings,
Dürer,"Agony in the Garden, from The Large Passion",AIC,Prints and Drawings,
Dürer,"The Betrayal of Christ, from The Large Passion",AIC,Prints and Drawings,
Dürer,"Ecce Homo - The Presentation of Christ, from The Large Passion",AIC,Prints and Drawings,
Dürer,"The Bearing of the Cross, from The Large Passion",AIC,Prints and Drawings,
Dürer,"The Adoration of the Shepherds, from The Life of the Virgin",AIC,Prints and Drawings,
Dürer,"The Virgin on the Crescent, from The Life of the Virgin",AIC,Prints and Drawings,
Dürer,"The Rejection of Joachim's Offering, from The Life of the Virgin",AIC,Prints and Drawings,
Dürer,"Joachim and St. Anne Meet at the Golden Gate, from The Life of the Virgin",AIC,Prints and Drawings,
Dürer,"The Presentation of the Virgin in the Temple, from The Life of the Virgin",AIC,Prints and Drawings,
Dürer,"The Betrothal of the Virgin, from The Life of the Virgin",AIC,Prints and Drawings,
Dürer,"The Visitation, from The Life of the Virgin",AIC,Prints and Drawings,
Dürer,"The Circumcision of Christ, from The Life of the Virgin",AIC,Prints and Drawings,
Dürer,"The Adoration of the Magi, from The Life of the Virgin",AIC,Prints and Drawings,
Dürer,"The Presentation of Christ in the Temple, from The Life of the Virgin",AIC,Prints and Drawings,
Dürer,"The Holy Family in Egypt, from The Life of the Virgin",AIC,Prints and Drawings,
Dürer,"Christ Among the Doctors, from The Life of the Virgin",AIC,Prints and Drawings,
Dürer,"Christ Taking Leave of His Mother, from The Life of the Virgin",AIC,Prints and Drawings,
Dürer,"The Death of the Virgin, from The Life of the Virgin",AIC,Prints and Drawings,
Dürer,"Assumption and Coronation of the Virgin, from The Life of the Virgin",AIC,Prints and Drawings,
Dürer,"Glorification of the Virgin, from The Life of the Virgin",AIC,Prints and Drawings,
Dürer,Coat of Arms of Wilhelm and Wolfgang Rogendorf,AIC,Prints and Drawings,
Dürer,The Men's Bath,AIC,Prints and Drawings,
Dürer,The Holy Family with Two Angels in a Vaulted Hall,AIC,Prints and Drawings,
Dürer,"Christ, Man of Sorrows, Mocked by a Soldier, from The Large Passion",AIC,Prints and Drawings,
Dürer,Salome Presenting the Head of John the Baptist to Herodias,AIC,Prints and Drawings,
Dürer,The Martyrdom of John the Baptist,AIC,Prints and Drawings,
Dürer,"The Virgin on the Crescent, from The Life of the Virgin",AIC,Prints and Drawings,
Dürer,Adam and Eve,AIC,Prints and Drawings,
Dürer,Elector Frederick the Wise of Saxony,AIC,Prints and Drawings,
Dürer,"Saints Nicholaus, Ulrich, and Erasmus",AIC,Prints and Drawings,
Dürer,"The Holy Family with St. John, the Magdalen and Nicodemus",AIC,Prints and Drawings,
Dürer,Sudarium Spread Out by an Angel,AIC,Prints and Drawings,
Dürer,The Desperate Man,AIC,Prints and Drawings,
Dürer,"The Four Horsemen of the Apocalypse, from The Apocalypse",AIC,Prints and Drawings,
Dürer,"The Deposition, from The Large Passion",AIC,Prints and Drawings,
Dürer,"The Flagellation, from The Large Passion",AIC,Prints and Drawings,
Dürer,"The Third Knot, tipped into The Painter's Manual and other texts",AIC,Prints and Drawings,
Dürer,The Trinity (The See of Grace),AIC,Prints and Drawings,
Dürer,St. George on Horseback,AIC,Prints and Drawings,
Dürer,Madonna Queen of Angels,AIC,Prints and Drawings,
Dürer,The Abduction of Proserpine on a Unicorn,AIC,Prints and Drawings,
Dürer,"Lamentation of Christ, from The Engraved Passion",AIC,Prints and Drawings,
Dürer,"Agony in the Garden, from The Engraved Passion",AIC,Prints and Drawings,
Dürer,"Betrayal of Christ, from The Engraved Passion",AIC,Prints and Drawings,
Dürer,"Man of Sorrows by the Column, frontispiece from The Engraved Passion,",AIC,Prints and Drawings,
Dürer,"Crucifixion, from The Engraved Passion",AIC,Prints and Drawings,
Dürer,"Christ before Caiaphas, from The Engraved Passion",AIC,Prints and Drawings,
Dürer,"Christ Before Pilate, from The Engraved Passion",AIC,Prints and Drawings,
Dürer,"Flagellation, from The Engraved Passion",AIC,Prints and Drawings,
Dürer,"Christ Crowned with Thorns, from The Engraved Passion",AIC,Prints and Drawings,
Dürer,"Ecce Homo, from The Engraved Passion",AIC,Prints and Drawings,
Dürer,"Pilate Washing his Hands, from The Engraved Passion",AIC,Prints and Drawings,
Dürer,"Bearing of the Cross, from The Engraved Passion",AIC,Prints and Drawings,
Dürer,"Deposition, from The Engraved Passion",AIC,Prints and Drawings,
Dürer,"Harrowing of Hell; Christ in Limbo, from The Engraved Passion",AIC,Prints and Drawings,
Dürer,"Resurrection, from The Engraved Passion",AIC,Prints and Drawings,
Dürer,"St. Peter and St. John Healing the Cripple, from The Engraved Passion",AIC,Prints and Drawings,
Dürer,Knight and Landsknecht,AIC,Prints and Drawings,
Dürer,The Small Woodcut Passion,AIC,Prints and Drawings,
Dürer,St. Philip,AIC,Prints and Drawings,
Dürer,Treatise on Fortification and Treatise on Measurement,AIC,Prints and Drawings,
Dürer,"The Flight into Egypt, from the Life of the Virgin",AIC,Prints and Drawings,
Dürer,Young Woman Attacked by Death (The Ravisher),AIC,Prints and Drawings,
Dürer,The Men's Bath,AIC,Prints and Drawings,
Dürer,Madonna by the Wall,AIC,Prints and Drawings,
Dürer,"The Annunciation, from The Life of the Virgin",AIC,Prints and Drawings,
Dürer,"Man of Sorrows, Seated",AIC,Prints and Drawings,
Dürer,Copies After details in Various Durer Prints,AIC,Prints and Drawings,
Dürer,Pieta,AIC,Prints and Drawings,
Dürer,Apollo and Diana,AIC,Prints and Drawings,
Dürer,"Christ Among the Doctors, from The Life of the Virgin",AIC,Prints and Drawings,
Dürer,"The Death of the Virgin, from The Life of the Virgin",AIC,Prints and Drawings,
Dürer,The Penance of St. John Chrysostom,AIC,Prints and Drawings,
Dürer,Landscape with Cannon,AIC,Prints and Drawings,
Dürer,Madonna with the Monkey,AIC,Prints and Drawings,
Dürer,"The Michelfeldt Tapestry (Allegory on Social Injustice), first part of three",AIC,Prints and Drawings,
Dürer,Celestial Map of the Southern Sky (Imagines coeli meridionalis),AIC,Prints and Drawings,
Dürer,Celestial Map of the Northern Sky (Imagines coeli septentrionalis),AIC,Prints and Drawings,
Dürer,Saint Jerome in his Cell,AIC,Prints and Drawings,
Dürer,"Joachim and the Angel, from The Life of the Virgin",AIC,Prints and Drawings,
Dürer,"The Birth of the Virgin, from The Life of the Virgin",AIC,Prints and Drawings,
Dürer,The Abduction of Proserpine on a Unicorn,AIC,Prints and Drawings,
Dürer,Five Landsknechte and an Oriental Man on Horseback,AIC,Prints and Drawings,
Dürer,"The Resurrection, from The Large Passion",AIC,Prints and Drawings,
Dürer,"Copy of Durer's woodcut The Last Supper, from The Large Passion",AIC,Prints and Drawings,
Dürer,"St. John before God and the Elders, from The Apocalypse",AIC,Prints and Drawings,
Dürer,"The Four Horsemen of the Apocalypse, from The Apocalypse",AIC,Prints and Drawings,
Dürer,"The Opening of the Fifth and Sixth Seals, from The Apocalypse",AIC,Prints and Drawings,
Dürer,"The Four Angels Staying the Winds, from The Apocalypse",AIC,Prints and Drawings,
Dürer,"The Seven Trumpets, from The Apocalypse",AIC,Prints and Drawings,
Dürer,"The Four Avenging Angels of Euphrates, from The Apocalypse",AIC,Prints and Drawings,
Dürer,"St. John Devouring the Book, from The Apocalypse",AIC,Prints and Drawings,
Dürer,"The Apocalyptic Woman, from The Apocalypse",AIC,Prints and Drawings,
Dürer,"The Beast with Two Horns like a Lamb, from The Apocalypse",AIC,Prints and Drawings,
Dürer,"The Whore of Babylon, from The Apocalypse",AIC,Prints and Drawings,
Dürer,"The Adoration of the Lamb - The Hymn of the Chosen, from The Apocalypse",AIC,Prints and Drawings,
Dürer,"The Annunciation, from The Life of the Virgin",AIC,Prints and Drawings,
Dürer,"The Virgin Appearing to St. John, from The Apocalypse",AIC,Prints and Drawings,
Dürer,"The Angel with the Key of the Bottomless Pit, from The Apocalypse",AIC,Prints and Drawings,
Dürer,"The Martyrdom of St. John, from The Apocalypse",AIC,Prints and Drawings,
Dürer,"St. Michael Fighting the Dragon, from The Apocalypse",AIC,Prints and Drawings,
Dürer,"The Last Supper, from The Large Passion",AIC,Prints and Drawings,
Dürer,"Agony in the Garden, from The Large Passion",AIC,Prints and Drawings,
Dürer,"The Betrayal of Christ, from The Large Passion",AIC,Prints and Drawings,
Dürer,"The Flagellation, from The Large Passion",AIC,Prints and Drawings,
Dürer,"The Crucifixion, from The Large Passion",AIC,Prints and Drawings,
Dürer,"Deposition of Christ, from The Large Passion",AIC,Prints and Drawings,
Dürer,"Ecce Homo - The Presentation of Christ, from The Large Passion",AIC,Prints and Drawings,
Dürer,"The Bearing of the Cross, from The Large Passion",AIC,Prints and Drawings,
Dürer,"The Lamentation, from The Large Passion",AIC,Prints and Drawings,
Dürer,"The Harrowing of Hell, from The Large Passion",AIC,Prints and Drawings,
Dürer,Landscape with Chapel and Saint Deicolus and the Wild Boar,AIC,Prints and Drawings,
Dürer,The Martyrdom of the Ten Thousand,AIC,Prints and Drawings,
Dürer,"The Vision of the Seven Candlesticks, from The Apocalypse",AIC,Prints and Drawings,
Dürer,The Men’s Bath,AIC,Prints and Drawings,
Dürer,"Illustration to Vier Bücher von der Menschlichen Proportion, plate one from Woodcuts from Books of the XVI Century",AIC,Prints and Drawings,
Dürer,"Colophon, from the Large Passion",AIC,Prints and Drawings,
Dürer,"The Martyrdom of Saint John, from The Apocalypse",AIC,Prints and Drawings,
Dürer,The Four Naked Women,AIC,Prints and Drawings,
Dürer,"Maximilian and Maria of Burgundy, plate 2 from Historical Scenes from the Life of Emperor Maximilian I from the Triumphal Arch",AIC,Prints and Drawings,
Dürer,"Betrothal of Phillipp with Johanna, plate 15 from Historical Scenes from the Life of Emperor Maximilian I from the Triumphal Arch",AIC,Prints and Drawings,
Dürer,"Maximilian and Henry VIII of England, plate 22 from Historical Scenes from the Life of Emperor Maximilian I from the Triumphal Arch",AIC,Prints and Drawings,
Dürer,"Congress and double Betrothal in Vienna, plate 23 from Historical Scenes from the Life of Emperor Maximilian I from the Triumphal Arch",AIC,Prints and Drawings,
Dürer,"Christ before Caiaphas, from The Engraved Passion",AIC,Prints and Drawings,
Blake,"The Circle of the Thieves; Agnolo Brunelleschi Attacked by a Six-Footed Serpent. Inferno, canto XXV",AIC,Prints and Drawings,
Blake,"The Circle of the Thieves; Buoso Donati Attacked by the Serpent. Inferno, canto XXV",AIC,Prints and Drawings,
Blake,"The Circle of the Falsifiers: Dante and Virgil Covering their Noses Because of the Stench. Inferno, canto XXIX",AIC,Prints and Drawings,
Blake,"The Circle of the Corrupt Officials; the Devils Mauling Each Other. Inferno, canto XXII.",AIC,Prints and Drawings,
Blake,"The Circle of the Corrupt Officials; the Devils Tormenting Ciampolo. Inferno, canto XXII",AIC,Prints and Drawings,
Blake,"The Circle of the Traitors; Dante's Foot Striking Bocca degli Abbate. Inferno, canto XXXII",AIC,Prints and Drawings,
Blake,"Thenot Remonstrates with Colinet, from The Pastorals of Virgil",AIC,Prints and Drawings,
Blake,"Thenot Under Fruit Tree, from The Pastorals of Virgil",AIC,Prints and Drawings,
Blake,"Thenot Remonstrates with Colinet, Lightfoot in Background, from The Pastorals of Virgil",AIC,Prints and Drawings,
Blake,"Colinet Mocked by Two Boys, from The Pastorals of Virgil",AIC,Prints and Drawings,
Blake,"Shepherd Chases Away Wolf, from The Pastorals of Virgil",AIC,Prints and Drawings,
Blake,"Colinet's Journey: Milestone Marked LXII Miles to London, from The Pastorals of Virgil",AIC,Prints and Drawings,
Blake,"A Rolling Stone is Ever Bare of Moss, from The Pastorals of Virgil",AIC,Prints and Drawings,
Blake,"Menalcas Watching Women Dance, from The Pastorals of Virgil",AIC,Prints and Drawings,
Blake,"Colinet Departs in Sorrow: Riven Trunk at Right, from The Pastorals of Virgil",AIC,Prints and Drawings,
Blake,"Shepherd Chases Away Wolf, from The Pastorals of Virgil",AIC,Prints and Drawings,
Blake,"The Circle of the Lustful: Paolo and Francesca. Inferno, canto V",AIC,Prints and Drawings,
Blake,"'The Man Sweeping the Interpreter's Parlour,' from Bunyan's Pilgrim's progress",AIC,Prints and Drawings,
Blake,Study of the Figure of Agnello Brunelleschi,AIC,Prints and Drawings,
Blake,"Blasted Tree and Flattened Crops, from The Pastorals of Virgil",AIC,Prints and Drawings,
Blake,"Sabrina's Silvery Flood, from The Pastorals of Virgil",AIC,Prints and Drawings,
Blake,Classical Combat (recto); Sketch of Male Nude (verso),AIC,Prints and Drawings,
Blake,The Canterbury Pilgrims,AIC,Prints and Drawings,
Blake,Nude Figure of a Man with Flaming Torch,AIC,Prints and Drawings,
Blake,Urizen,AIC,Prints and Drawings,
Blake,Illustrations of the Book of Job,AIC,Prints and Drawings,
Blake,Ballads,AIC,Prints and Drawings,
Blake,"The Complaint, and The Consolation; or, Night Thoughts",AIC,Prints and Drawings,
Blake,The Day of Judgment,AIC,Prints and Drawings,
Matisse,Interior at Nice,AIC,Modern Art,
Matisse,Fanny (Mme. D. G.),AIC,Prints and Drawings,
Matisse,Young Woman and her Dog,AIC,Prints and Drawings,
Matisse,Three-Quarter View of a Woman's Torso,AIC,Prints and Drawings,
Matisse,"Seated Nude Woman, Three-Quarter View",AIC,Prints and Drawings,
Matisse,Figure Asleep on Mashrabiya Background,AIC,Prints and Drawings,
Matisse,Seated Nude,AIC,Modern Art,
Matisse,"Seated Figure, Right Arm Resting on a Table",AIC,Prints and Drawings,
Matisse,"Nude on Couch, Draped in Flowered Material",AIC,Prints and Drawings,
Matisse,Young Woman on a Balcony Looking at Parakeets,AIC,Prints and Drawings,
Matisse,The Night,AIC,Prints and Drawings,
Matisse,The Day,AIC,Prints and Drawings,
Matisse,A Girl Reading,AIC,Prints and Drawings,
Matisse,Torso Resting on Arms,AIC,Prints and Drawings,
Matisse,Small Crouching Nude without an Arm,AIC,Modern Art,
Matisse,Seated Figure in an Interior,AIC,Prints and Drawings,
Matisse,Seated Nude in the Studio,AIC,Prints and Drawings,
Matisse,Female Nude with Arms Upraised and Head of a Woman,AIC,Prints and Drawings,
Matisse,"Woman Looking in a Mirror, Adjusting Her Hat",AIC,Prints and Drawings,
Matisse,"Woman with a Shawl, in a Garden",AIC,Prints and Drawings,
Matisse,Portrait of Elsa Glaser,AIC,Prints and Drawings,
Matisse,Self-Portrait,AIC,Prints and Drawings,
Matisse,Seated Nude with Arms Raised,AIC,Prints and Drawings,
Matisse,Nude with Blue Cushion Beside a Fireplace,AIC,Prints and Drawings,
Matisse,Large Odalisque in Striped Pantaloons,AIC,Prints and Drawings,
Matisse,Veiled Odalisque,AIC,Prints and Drawings,
Matisse,Woman on Rose Divan,AIC,Modern Art,
Matisse,Woman before an Aquarium,AIC,Modern Art,
Matisse,Boats,AIC,Prints and Drawings,
Matisse,Portrait of John Dewey,AIC,Prints and Drawings,
Matisse,"Seated Female Nude, Holding One Knee, with Sketch of a Foot",AIC,Prints and Drawings,
Matisse,Girl with a Cat,AIC,Prints and Drawings,
Matisse,Nude in Profile,AIC,Prints and Drawings,
Matisse,Girl on a Chaise,AIC,Prints and Drawings,
Matisse,International Art Exhibition in Zurich,AIC,Prints and Drawings,
Matisse,Portrait of Léonide Massine,AIC,Prints and Drawings,
Matisse,Small Light Woodcut,AIC,Prints and Drawings,
Matisse,Nude,AIC,Prints and Drawings,
Matisse,The Large Woodcut,AIC,Prints and Drawings,
Matisse,Girl in Plumed Hat (Mlle Antoinette),AIC,Prints and Drawings,
Matisse,Bust of a Woman,AIC,Prints and Drawings,
Matisse,Hindu in a Tulle Skirt,AIC,Prints and Drawings,
Matisse,Studies of Women,AIC,Prints and Drawings,
Matisse,Young Girl with Braids,AIC,Prints and Drawings,
Matisse,Odalisque Seated in Tulle Skirt,AIC,Prints and Drawings,
Matisse,Reclining Figure,AIC,Prints and Drawings,
Matisse,Persian Woman,AIC,Prints and Drawings,
Matisse,"Dancer Reclining, from Ten Dancers",AIC,Prints and Drawings,
Matisse,Head,AIC,Prints and Drawings,
Matisse,"Toast, plate one from Poesies de Mallarmé",AIC,Prints and Drawings,
Matisse,The Green Sash,AIC,,
Matisse,Madame Derain,AIC,Prints and Drawings,
Matisse,Seated Woman with Full-Skirted Dress,AIC,Prints and Drawings,
Matisse,"Ballet Dancer, from Ten Dancers",AIC,Prints and Drawings,
Matisse,"Cover, from Jazz",AIC,Prints and Drawings,
Matisse,"Ballet Dancer, from Ten Dancers",AIC,Prints and Drawings,
Matisse,"Ballet Dancer, from Ten Dancers",AIC,Prints and Drawings,
Matisse,Apples,AIC,Modern Art,
Matisse,The Serf,AIC,Modern Art,
Matisse,Standing Female Nude Seen from the Back,AIC,Prints and Drawings,
Matisse,Standing Female Nude with Chair,AIC,Prints and Drawings,
Matisse,"Seated Female Nude, One Foot on a Stool",AIC,Prints and Drawings,
Matisse,Female Nude Lying Facedown on a Table,AIC,Prints and Drawings,
Matisse,"Standing Female Nude, Twisting toward Her Back",AIC,Prints and Drawings,
Matisse,The Idol,AIC,Prints and Drawings,
Matisse,"Three-Quarter Nude, Head Partly Showing",AIC,Prints and Drawings,
Matisse,"Woman's Head, Eyes Closed",AIC,Prints and Drawings,
Matisse,Pasiphaé,AIC,Prints and Drawings,
Matisse,Head of a Woman,AIC,Prints and Drawings,
Matisse,"Three Nudes, One Supported",AIC,Prints and Drawings,
Matisse,Florilège des Amours de Ronsard,AIC,Prints and Drawings,
Matisse,Reclining Female Nude with Raised Knee,AIC,Prints and Drawings,
Matisse,Torso,AIC,Prints and Drawings,
Matisse,Young Girl Leaning by Flowered Screen,AIC,Prints and Drawings,
Matisse,Flowers,AIC,,
Matisse,Bathers by a River,AIC,Modern Art,
Matisse,Little Aurora,AIC,Prints and Drawings,
Matisse,"Figure Reading, Mashrabiya Background",AIC,Prints and Drawings,
Matisse,"L'Après-Midi d'un Faune: Égloue, plate 14 from Poesies de Mallarmé",AIC,Prints and Drawings,
Matisse,Nude Resting on a Chaise with Mashrabiya Background,AIC,Prints and Drawings,
Matisse,Odalisque with Magnolia,AIC,Prints and Drawings,
Matisse,"Odalisque in Striped Pants, Reflected in the Mirror",AIC,Prints and Drawings,
Matisse,Odalisque Standing with Fruit Tray,AIC,Prints and Drawings,
Matisse,Reclining Nude with Bowl of Fruit,AIC,Prints and Drawings,
Matisse,"Dancer Seated on a Stool, from Ten Dancers",AIC,Prints and Drawings,
Matisse,Nude with Turban,AIC,Prints and Drawings,
Matisse,"Sleeping Nude, Her Knees Covered by a Shawl",AIC,Prints and Drawings,
Matisse,Reclining Figure,AIC,Prints and Drawings,
Matisse,Resting on the Bench,AIC,Prints and Drawings,
Matisse,Haitian,AIC,Prints and Drawings,
Matisse,Head of a Woman,AIC,Prints and Drawings,
Matisse,The White Fox,AIC,Prints and Drawings,
